Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acqsys,free_text_AOB,miscatch_P3a_novel,miscatch_P3b_target,reviewer,taskData._id.$oid,time,version
72.0,,,,,,,,,Comments: ,no,no,Keren,508963eab1d61ba83b000080,67.62392,miscatches
73.0,,,,,,,,,Comments: ,yes,no,Keren,50803312d6947ee41f00013f,26.046967,miscatches
74.0,,,,,,,,,Comments: ,no,no,Keren,508033ffd6947ee41f000151,47.621764,miscatches
75.0,,,,,,,,,Comments: ,no,no,Keren,50803142d6947ee41f00011b,34.288442,miscatches
76.0,,,,,,,,,Comments: ,no,no,Keren,509ced0c5bc83eb417000002,32.707948,miscatches
77.0,,,,,,,,,Comments: P3b anterior ,no,yes,Keren,5089631bb1d61ba83b00005b,61.542723,miscatches
78.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50803168d6947ee41f00011e,343.166196,miscatches
79.0,,,,,,,,,Comments: P3b is very spread ,no,yes,Keren,50802d84d6947ee41f0000d3,52.141975,miscatches
80.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,5080318ed6947ee41f000121,296.366072,miscatches
81.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c58395b4378bc100000a9,83.396692,miscatches
82.0,,,,,,,,,Comments: not clear why the P3b peak is in C3,no,yes,Keren,50802e70d6947ee41f0000e5,45190.256305,miscatches
83.0,,,,,,,,,Comments: P3a posterior and lateralized to the left,yes,no,Keren,50896292b1d61ba83b000040,42.97881,miscatches
84.0,,,,,,,,,Comments: ,no,no,Keren,50802daad6947ee41f0000d6,33.575754,miscatches
85.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,50802d15d6947ee41f0000ca,37.245568,miscatches
86.0,,,,,,,,,Comments: P3a is posterior ,yes,no,Keren,509c8f875b4378bc100000fd,41.720705,miscatches
87.0,,,,,,,,566d9b115dbed77366000000,Comments: ,yes,yes,Keren,566da1ced3acecc654934acb,81.785839,miscatches
88.0,,,,,,,,564760c55dbed77ed8000000,Comments: Peaks hardly detected and left lateralized ,yes,yes,Keren,5647672a98d49e7e5f332b81,66.992316,miscatches
89.0,,,,,,,,5576077f71a87f58b9000000,Comments: P3b looks like a miscatch not just because of location ,no,yes,Keren,55768fe704b3802b60a6a65e,206.790922,miscatches
90.0,,,,,,,,5644f4955dbed715f7000000,Comments: ,no,no,Keren,5644fbee98d49e7e5f332a21,66.616061,miscatches
91.0,,,,,,,,566f261d5dbed70e83000000,Comments: P3b looks like a mismatch regardless of site,no,yes,Keren,566f2e40d3acecc654934b40,432.357249,miscatches
92.0,,,,,,,,,Comments: P3b miscatch ,no,yes,Keren,50a3c0762bc73e541c000009,1953.819592,miscatches
93.0,,,,,,,,,Comments: P3a is miscatch ,yes,no,Keren,50801a44d6947ee41f00001c,63.38926,miscatches
94.0,,,,,,,,,Comments: ,no,no,Keren,5220a9f1ad36552025000032,53.300554,miscatches
95.0,,,,,,,,,Comments: ,no,no,Keren,522325c727fb0f9c16000001,71.893536,miscatches
96.0,,,,,,,,,Comments: ,no,no,Keren,50ae30cf0ffd6c401e000001,43.834741,miscatches
97.0,,,,,,,,,Comments: ,no,no,Keren,50b75327ebe23e6415000007,43.972099,miscatches
98.0,,,,,,,,,Comments: ,no,no,Keren,50b3985c33cb300c10000002,32.18339,miscatches
99.0,,,,,,,,,Comments: ,yes,yes,Keren,5089618cb1d61ba83b00000a,34.708595,miscatches
,,,,,,,,,Comments: P3b hardly detected,no,no,Keren,509c20e35b4378bc10000067,71.011494,miscatches
,,,,,,,,563a8e0ea2d6340632000000,Comments: P3a is miscatch unrelated to peak ,yes,no,Keren,563a957898d49e7e5f331f77,3594.711348,miscatches
,,,,,,,,563fb6ef256140241e000000,Comments: P3a max peak of subject is in Fz,yes,no,Keren,563fc07998d49e7e5f3325cb,227.435794,miscatches
,,,,,,,,560d7598a158c625fc000000,Comments: No group  in Novel,no,no,Keren,560d7e534071c0807469e65e,16131.383245,miscatches
0.0,0.0,0.0,0.0,,,,,561837b0a2d6344896000000,Comments: ,yes,no,Limin,561843ee83609b152d5ebc5a,650.904774,miscatches
1.0,1.0,1.0,1.0,,,,,562903c5a158c64706000000,Comments: ,no,no,Limin,56290e7a048db6162fb41542,49.146664,miscatches
2.0,2.0,2.0,2.0,,,,,55c9511ba2d63417c3000000,Comments: ,no,no,Limin,55c8e0295de8844106163dcf,146.284834,miscatches
3.0,3.0,3.0,3.0,,,,,,Comments: ,no,no,Limin,50802b35d6947ee41f0000a9,974.2317,miscatches
4.0,4.0,4.0,4.0,,,,,55c8e491b078d65cb9000000,mismatch in p3a,no,no,Limin,55c8f0935de8844106163e1d,85.974857,miscatches
5.0,5.0,5.0,5.0,,,,,56d1f97ddc35d3b51fe8e434,Comments: ,no,no,Limin,56d20466fd617eb25007ed95,462.639362,miscatches
6.0,6.0,6.0,6.0,,,,,,Comments: ,no,no,Limin,50f28225c1bd1cc80e0000be,968.458073,miscatches
7.0,7.0,7.0,7.0,,,,,,Comments: ,no,no,Limin,50802695d6947ee41f00006a,257.074319,miscatches
8.0,8.0,8.0,8.0,,,,,,Comments: ,no,no,Limin,5240596945b1304c25000015,593.993865,miscatches
9.0,9.0,9.0,9.0,,,,,554287821ee54a35b0000000,Comments: ,no,no,Limin,55429491f37cae8908b4e058,406.542354,miscatches
10.0,10.0,10.0,10.0,,,,,58c9385ded2ec87d75c1b989,Comments: ,no,no,Limin,58c941f0e325a6609b0c7b09,836.309804,miscatches
11.0,11.0,11.0,11.0,,,,,561837b0a2d6344896000000,Comments: ,yes,no,Limin,561843ee83609b152d5ebc5a,60885.664006,miscatches
12.0,12.0,12.0,12.0,,,,,589dddd459f496210cf8795e,Comments: ,no,no,Limin,58b585711f81ac1ef93f8e72,87.449127,miscatches
13.0,13.0,13.0,13.0,,,,,58efca6c40f55574c4f17b25,Comments: ,yes,no,Limin,58efd6a612bb131833efa896,58.544555,miscatches
14.0,14.0,14.0,14.0,,,,,58e525d6f509a91edbc7caba,Comments: ,no,no,Limin,58e52f97e325a6609b0c8d21,72.111217,miscatches
15.0,15.0,15.0,15.0,,,,,589482af59f496210cf85310,Comments: ,no,no,Limin,58b585301f81ac1ef93f8bd0,40.532552,miscatches
16.0,16.0,16.0,16.0,,,,,57d990d0221fce2c0ca1c6e8,Comments: ,no,no,Limin,57d998c5cbe27b5f476bf931,54.202029,miscatches
17.0,17.0,17.0,17.0,,,,,560eb811a158c62b8a000000,Comments: ,no,no,Limin,560ebf7f4071c0807469e736,128.384345,miscatches
18.0,18.0,18.0,18.0,,,,,,Comments: ,yes,no,Limin,509cb34a5b4378bc10000132,49.450378,miscatches
19.0,19.0,19.0,19.0,,,,,,double peak caught in P3b,no,no,Limin,5254d4cd468eba4033000013,97.281184,miscatches
20.0,20.0,20.0,20.0,,,,,,Comments: ,no,no,Limin,52aa93d4fb349a4e7e000004,639.325442,miscatches
21.0,21.0,21.0,21.0,,,,,,Comments: ,no,no,Limin,525a1e0894a9e3a65300000d,65.92161,miscatches
22.0,22.0,22.0,,,,,,58dbe84df509a91edbc7aeb3,Comments: ,no,no,Limin,58dbf315e325a6609b0c86be,32.488875,miscatches
23.0,23.0,,,,,,,58dbe84df509a91edbc7aeb3,Comments: ,no,no,Limin,58dbf315e325a6609b0c86be,62.637913,miscatches
24.0,24.0,,,,,,,5907690240f55574c4f1ca56,double peak caught in p3a,no,no,Limin,5909c6d1f5486f4cc7a960a1,92.66054,miscatches
25.0,,,,,,,,591458e940f55574c4f1fb7e,missing data ,yes,,Limin,591480fc3506906168f8a83f,303.717339,miscatches
26.0,,,,,,,,591b0f5fb97297439d0c0e8f,Comments: ,no,no,Limin,591b1acd3506906168f8ae31,424.372402,miscatches
27.0,,,,,,,,595fdca31795742c271e6bd1,Comments: ,yes,no,Limin,595fe878e1e78f74fc795fd1,321.350197,miscatches
28.0,,,,,,,,59d7b5b02ef73d101dfc83e2,Comments: ,no,no,Limin,59d7bdfde1e78f74fc79b09b,75.810847,miscatches
29.0,,,,,,,,5a4fd93114e37f0f0315eadd,significant time difference,no,no,Limin,5a502c17aa1e352d75ddf277,100.151751,miscatches
30.0,,,,,,,,570c25644900eaa95630d98a,Comments: ,yes,no,Limin,570c2f732cbb7066795a7488,67.281874,miscatches
31.0,,,,,,,,57a257bf2c7d4d6a5fc01004,Comments: ,yes,no,Limin,57a260fd0c1b1b056f688e20,768.440409,miscatches
32.0,,,,,,,,55e8eecca2d6346423000000,Comments: ,no,no,Limin,55e8f98032991e86075a1b1e,137.240688,miscatches
33.0,,,,,,,,56f6c9214900eaa956309a67,p3a caught much earlier peak,yes,no,Limin,56f6d5973c05772f364b9946,49.37584,miscatches
34.0,,,,,,,,56bb977adc35d3b51fe8c192,p3a caught earlier peak,yes,no,Limin,56bba0cd4d4324a813a2b2ee,78.518377,miscatches
35.0,,,,,,,,55d26b162561407a7f000000,Comments: ,no,no,Limin,55d2798432991e86075a0ac6,74.708115,miscatches
36.0,,,,,,,,553ac7041ee54a6aa2000000,Comments: ,no,no,Limin,5541f9d2f37cae8908b4e010,43.190735,miscatches
37.0,,,,,,,,566a0e8125614012e0000000,Comments: ,no,no,Limin,566a160dd3acecc654934991,38.473429,miscatches
38.0,,,,,,,,55d658262561400df1000000,Comments: ,no,no,Limin,55d6628d32991e86075a0e58,34.670541,miscatches
39.0,,,,,,,,56256d7ba2d6342f17000000,Comments: ,no,no,Limin,562579d4048db6162fb41162,104.911051,miscatches
40.0,,,,,,,,,Comments: ,no,no,Limin,5089618cb1d61ba83b00000a,40.24219,miscatches
,,,,,,,,56674fd8f477ce5b3a000000,Comments: ,no,no,Limin,56675652f7a5496b79edee4c,44.941138,miscatches
,,,,,,,,567465fd5dbed761d7000000,Comments: ,no,no,Limin,56767908fcc5549d1b32f518,405.59033,miscatches
,,,,,,,,55f3570425614043e5000000,p3a caught early peak,yes,,Limin,55f360b132991e86075a22a8,139.031754,miscatches
,,,,,,,,55f8a3232561402019000000,Comments: ,no,yes,Limin,55f8abb532991e86075a26ac,142.613765,miscatches
,,,,,,,,561d7fdba2d6344f44000000,Comments: ,no,yes,Limin,561d881783609b152d5ec13f,112.862814,miscatches
,,,,,,,,552d92748c149b5c02000000,Comments: ,no,no,Limin,5541f779f37cae8908b4dffc,169.95127,miscatches
,,,,,,,,587f8b5406c12f1a0cc16e53,mismatch in p3b,no,,Limin,587f9885f7f92aef6c641688,75.987389,miscatches
,,,,,,,,,Comments: ,no,yes,Limin,509ca1c95b4378bc10000118,82.753714,miscatches
,,,,,,,,588623e606c12f1a0cc186ca,Comments: ,no,no,Limin,588639d1f7f92aef6c641a33,38.743465,miscatches
,,,,,,,,,Comments: ,no,no,Limin,526a1d605082fca452000002,62.709793,miscatches
,,,,,,,,,Comments: ,no,no,Limin,52787d67db1cd02a27000003,71.98082,miscatches
,,,,,,,,55e3296925614063cb000000,Comments: caught the P200 in novel,yes,no,Maayan_S,55e3323932991e86075a16cb,7910.297559,miscatches
,,,,,,,,561146cb2561400988000000,Comments: ,yes,no,Maayan_S,56114fe74071c0807469e8da,111.108269,miscatches
,,,,,,,,55550b9b1ee54a5ffa000000,Comments: ,no,no,Maayan_S,555516c7f37cae8908b4e5f0,819.201517,miscatches
,,,,,,,,55de8748a2d6346313000000,Comments: ,no,yes,Maayan_S,55de13c232991e86075a1374,408.073506,miscatches
,,,,,,,,570963b74900eaa95630d468,Comments: ,no,no,Maayan_S,57096d61a94a992747af0987,457.394052,miscatches
,,,,,,,,55fc936ba2d6343c4f000000,Comments: ,no,yes,Maayan_S,55fc9b534071c0807469d6a4,70.503695,miscatches
,,,,,,,,5606da6325614061d2000000,Comments: ,no,yes,Maayan_S,5606e4104071c0807469e22a,248.957845,miscatches
,,,,,,,,5634dcea2561403694000000,Comments: ,no,no,Maayan_S,5634e5cf048db6162fb41f90,53.700096,miscatches
,,,,,,,,55fda2bba2d634145c000000,Comments: ,no,no,Maayan_S,55fdab464071c0807469d7ac,77.239697,miscatches
,,,,,,,,55f8c073256140161d000000,Comments: P3a depends on time of peak activity at CP1,no,no,Maayan_S,55f8c7d732991e86075a26de,296.87016,miscatches
,,,,,,,,5601f793a2d634499f000000,Comments: ,yes,no,Maayan_S,560200304071c0807469de7c,69.939222,miscatches
,,,,,,,,571282e14900eaa95630ea9a,Comments: ,yes,no,Maayan_S,5712896c2cbb7066795a768f,57.672704,miscatches
,,,,,,,,555a58ec1ee54a1f01000000,Comments: P3a is questionable since the posterior activation is not separated in tim,yes,no,Maayan_S,555a6542251ad38e6d99d23f,306.534526,miscatches
,,,,,,,,56031f51a158c62e4e000000,Comments: ,no,no,Maayan_S,560329ee4071c0807469dfe0,56.370294,miscatches
,,,,,,,,5634e18ba2d6341809000000,Comments: despite frontal location I think that for this activation the P3b is not a miscatch,no,no,Maayan_S,5634ea80048db6162fb41f9b,308.132481,miscatches
,,,,,,,,55c9511ba2d63417c3000000,Comments: target awkward distribution; both in Target and Novel central and posterior electrodes signal is flat unproportionaly to frontal electrodes. might be an electrode contact problem. - consider rejecting this data ,no,no,Maayan_S,55c8e0295de8844106163dcf,381.44133,miscatches
,,,,,,,,561c33c4a158c663bf000000,Comments: ,yes,no,Maayan_S,561c3b2883609b152d5ebfa4,115.06956,miscatches
,,,,,,,,5610167ea2d6342961000000,Comments: P3a caught the P200,yes,no,Maayan_S,5610217e4071c0807469e84a,207.143466,miscatches
,,,,,,,,56192d9da2d6343753000000,"Comments: target and novel - bad data, ",no,no,Maayan_S,5619356783609b152d5ebcfb,182.853675,miscatches
,,,,,,,,5647c34ba2d6341a16000000,Comments: ,no,no,Maayan_S,5647cc0a98d49e7e5f332c75,103.788796,miscatches
,,,,,,,,56fefa1c4900eaa95630b372,Comments: ,no,no,Maayan_S,56ff047d3c05772f364b9c07,40.825105,miscatches
,,,,,,,,5705ab364900eaa95630ca4b,Comments: ,yes,no,Maayan_S,5705b4c63c05772f364b9ded,272.206546,miscatches
,,,,,,,,5638e186a158c654ba000000,Comments: ,yes,no,Maayan_S,5638eb00048db6162fb422d5,154.342386,miscatches
,,,,,,,,5638f774a158c66f8f000000,Comments: ,no,no,Maayan_S,5639001d048db6162fb422f9,34.869726,miscatches
,,,,,,,,5703e3b14900eaa95630c16b,Comments: ,yes,no,Maayan_S,5703edb93c05772f364b9d47,98.907434,miscatches
,,,,,,,,5633ae9e25614066dd000000,Comments: novel P200 was caught. P3a is buried in the negative shift.,yes,no,Maayan_S,5633b764048db6162fb41edc,435.725479,miscatches
,,,,,,,,56cb9449dc35d3b51fe8d7bc,Comments: P3a peak electrode = Fp2?? does not seem so from the images,yes,no,Maayan_S,56cb9de85945eef95db2ecfa,15826.211247,miscatches
,,,,,,,,56cce4e6dc35d3b51fe8db55,Comments: ,no,no,Maayan_S,56ccefae5945eef95db2ed43,66.081675,miscatches
,,,,,,,,56296490a158c650e7000000,Comments: ,yes,no,Maayan_S,56296c40048db6162fb4157e,210.012606,miscatches
,,,,,,,,56b92455dc35d3b51fe8beb7,Comments: ,no,yes,Maayan_S,56b92c2b4d4324a813a2b29c,127.850407,miscatches
,,,,,,,,55ff19a525614002d5000000,Comments: ,yes,no,Maayan_S,55ff225d4071c0807469d912,394.185546,miscatches
,,,,,,,,57194f23cc9fe7320d2e5acc,Comments: ,no,no,Maayan_S,571958562cbb7066795a78ac,79.987411,miscatches
,,,,,,,,5515d4616c40b17af3000000,Comments: ,no,no,Maayan_S,5515dfaf694f0bc90e5a8b1a,130.664063,miscatches
,,,,,,,,5614515e2561404750000000,Comments: ,no,yes,Maayan_S,561457e64071c0807469ebef,281.658639,miscatches
,,,,,,,,5605ce2ea2d6344714000000,Comments: ,no,yes,Maayan_S,5605d8cf4071c0807469e182,99.855975,miscatches
,,,,,,,,55d01c91a2d63444a1000000,Comments: ,yes,no,Maayan_S,55cfa94f5de8844106164211,173.07308,miscatches
,,,,,,,,56256290a158c6197d000000,Comments: P3a peak electrode is not P5...,no,no,Maayan_S,56256e1a048db6162fb41140,447.362005,miscatches
,,,,,,,,56e0cb344900eaa9563066ef,Comments: ,no,no,Maayan_S,56e0d7644ba078af44a84466,76.671301,miscatches
,,,,,,,,57153da8cc9fe7320d2e54a0,Comments: ,yes,no,Maayan_S,571546d52cbb7066795a7768,40.567147,miscatches
,,,,,,,,56f2d2074900eaa956308ddc,Comments: ,no,no,Maayan_S,56f2db953c05772f364b97ad,27603.096977,miscatches
,,,,,,,,,Comments: ,no,no,Maayan_S,52afda079fbe38b725000006,42.731262,miscatches
,,,,,,,,550450c76c40b17de2000000,Comments: ,no,no,Maayan_S,550459eb40a873c1062bdecc,58.00532,miscatches
,,,,,,,,,Comments: P3a is buried in the negative shift,yes,no,Maayan_S,5291f779fc61aac642000011,189.879004,miscatches
,,,,,,,,554287821ee54a35b0000000,Comments: ,no,no,Maayan_S,55429491f37cae8908b4e058,98.681123,miscatches
,,,,,,,,,Comments: ,no,no,Maayan_S,524371a1259db6c07600001c,438.096879,miscatches
,,,,,,,,,Comments: ,no,yes,Maayan_S,52a196231a6f5d2726000009,79.705442,miscatches
,,,,,,,,5507471e6c40b169d7000000,Comments: ,yes,no,Maayan_S,550751595c37c8234756777b,124.467706,miscatches
,,,,,,,,5650bb222561403e09000000,Comments: p3a is questionable. i think it should have included Cz - a bit more central,yes,no,Maayan_S,56519b1b555cbfc975e9b8ae,119.095278,miscatches
,,,,,,,,56048e0225614007c6000000,Comments: ,no,no,Maayan_S,5604954c4071c0807469e0bc,50.35166,miscatches
,,,,,,,,55f48cc1a2d6344356000000,Comments: ,no,no,Maayan_S,55f4987d32991e86075a23ac,291.902548,miscatches
,,,,,,,,55d58a15a2d63450cc000000,Comments: P3a weird distribution,no,no,Maayan_S,55d515a832991e86075a0d25,859.642636,miscatches
,,,,,,,,55087d846c40b13ca2000000,Comments: P3a a bit posterior,no,no,Maayan_S,5508892f5c37c823475677c0,45.265196,miscatches
,,,,,,,,54ff46d86c40b109da000000,Comments: P3a very late - due to large N2?,no,no,Maayan_S,54ff52ce40a873c1062bdd75,71.292631,miscatches
,,,,,,,,550489786c40b11fab000000,Comments: P3a is questionable - very posterior. there are many such in the agebin and the group capsule is also central-posterior,no,no,Maayan_S,5504923040a873c1062bdf02,231.88069,miscatches
,,,,,,,,554144e61ee54a0371000000,Comments: iNovel P200 was caught instead of P3a which is much smaller and buried in negative shift; in the delta band P3a does not emerge as a separate component,yes,no,Maayan_S,55415105f37cae8908b4df95,164.052378,miscatches
,,,,,,,,552ee6f88c149b5f41000000,Comments: ,no,no,Maayan_S,5534e64ad16471ab5c2c5d5d,144.719201,miscatches
,,,,,,,,,Comments: ,no,yes,Maayan_S,51f959b776d85b8624000003,44.489954,miscatches
,,,,,,,,561abd152561402006000000,Comments: ,no,yes,Maayan_S,561ac64d83609b152d5ebe86,45.276986,miscatches
,,,,,,,,5508a3276c40b17c57000000,Comments: p3a depends on time of peak - to check!,no,no,Maayan_S,5508aeb35c37c823475677e9,127.977375,miscatches
,,,,,,,,551eed686c40b123e5000000,Comments: ,yes,no,Maayan_S,552bd9ec1f2e8ffb507b1307,108.457637,miscatches
,,,,,,,,56115c80a2d6346d47000000,Comments: ,no,no,Maayan_S,561165014071c0807469e90a,35.365583,miscatches
,,,,,,,,56674b222561406960000000,Comments: ,no,no,Maayan_S,56675652f7a5496b79edee50,64.721494,miscatches
,,,,,,,,54ff72136c40b10983000000,Comments: ,yes,no,Maayan_S,54ff7d0540a873c1062bdd9f,47.701847,miscatches
,,,,,,,,5605e95725614002e1000000,Comments: ,no,no,Maayan_S,5605f4f14071c0807469e1b5,4946.23043,miscatches
,,,,,,,,560c7a3b2561404f9d000000,Comments: ,no,no,Maayan_S,560c85d54071c0807469e625,2366.500218,miscatches
,,,,,,,,,P3a awkward distribution,no,no,Maayan_S,529eb658c2bd3a0274000002,86.048279,miscatches
,,,,,,,,,Comments: ,no,no,Maayan_S,5228f8905c4ebf3e0e000005,24.639718,miscatches
,,,,,,,,566786a92561406738000000,Comments: ,no,no,Maayan_S,566790faf7a5496b79edef28,34.403212,miscatches
,,,,,,,,550af2976c40b1553c000000,Comments: ,yes,no,Maayan_S,550aff37694f0bc90e5a763f,119.417226,miscatches
,,,,,,,,552d92748c149b5c02000000,Comments: ,no,no,Maayan_S,5541f779f37cae8908b4dffc,43.399569,miscatches
,,,,,,,,5612f3b92561406dc1000000,P3a is questionable. It should have caught a more right central component,yes,no,Maayan_S,5612fcec4071c0807469ea6c,528.917406,miscatches
,,,,,,,,563500a2a2d6344409000000,Comments: ,no,no,Sujood,56350b55048db6162fb42043,83020.768213,miscatches
,,,,,,,,56e886524900eaa95630740c,"Comments: novel data is bad. low SNR, ERP component are indistinguishable ; the frontal P3a-like activity might be a blink.",yes,no,Sujood,56e890d84ba078af44a84545,1089.922523,miscatches
,,,,,,,,56393dfca2d63409f8000000,Comments: ,no,no,Sujood,563948d8048db6162fb4243a,140.690187,miscatches
,,,,,,,,55148a1b6c40b13037000000,Comments: ,no,no,Sujood,55149777694f0bc90e5a8a54,1657.286791,miscatches
,,,,,,,,56c37f49dc35d3b51fe8ccdc,Comments: ,no,no,Sujood,56c38969d3a0ecdf36432973,65.560649,miscatches
,,,,,,,,55fef0fd2561406610000000,Comments: ,no,yes,Sujood,55fef82a4071c0807469d8cd,462.849783,miscatches
,,,,,,,,55d9165ca2d6340e88000000,Comments: ,no,no,Sujood,55d8a0e732991e86075a0f9d,28.261018,miscatches
,,,,,,,,56f6e8054900eaa956309ae0,Comments: ,yes,yes,Sujood,56f6f1bd3c05772f364b9964,388.978546,miscatches
,,,,,,,,56198967a2d63430de000000,the activity in both target and novel is rightward. the P3a mighht not be a miscatch' but the designated peak electrode is AFz which for sure is wrong! check the script for choosing peak electrode!,yes,no,Sujood,56198e8183609b152d5ebde7,444.250259,miscatches
,,,,,,,,55e25180a2d63412f2000000,Comments: ,no,no,Sujood,55e1de4b32991e86075a157d,52.029878,miscatches
,,,,,,,,56144e3ba2d63443b0000000,Comments: ,no,yes,Sujood,561457e64071c0807469ebeb,464.870472,miscatches
,,,,,,,,563642c825614073bc000000,Comments: ,yes,no,Sujood,5821e73303086d3115084a22,128.302012,miscatches
,,,,,,,,56c21f45dc35d3b51fe8c92c,Comments: ,yes,no,Sujood,56c2294f4d4324a813a2b515,1227.673943,miscatches
0.0,0.0,0.0,,,,,,55e8eecca2d6346423000000,Comments: ,no,no,Sujood,55e8f98032991e86075a1b1e,3030.349128,miscatches
1.0,1.0,1.0,,,,,,55e8eecca2d6346423000000,Comments: ,no,no,Sujood,55e8f98032991e86075a1b1e,9810.009797,miscatches
2.0,2.0,2.0,,,,,,55cfa77a256140134f000000,Comments: ,yes,no,Sujood,55cfb2b05de8844106164226,184.081825,miscatches
3.0,3.0,3.0,,,,,,56f6c6d64900eaa956309a4c,Comments: ,no,no,Sujood,56f6d33e3c05772f364b9941,130.284779,miscatches
4.0,4.0,4.0,,,,,,56fda6fc4900eaa95630afb5,Comments: ,no,no,Sujood,56fdb0243c05772f364b9b9e,437.734053,miscatches
5.0,5.0,5.0,,,,,,56ed8f4b4900eaa9563081e5,Comments: ,no,no,Sujood,56ed992c3c05772f364b9637,100.573885,miscatches
6.0,6.0,6.0,,,,,,562fec1ea158c641ed000000,Comments: ,yes,no,Sujood,562ff630048db6162fb41b84,60.743678,miscatches
7.0,7.0,7.0,,,,,,570d74ce4900eaa95630deb3,Comments: ,no,no,Sujood,570d7f462cbb7066795a7541,120.445741,miscatches
8.0,8.0,8.0,,,,,,560ec6bba2d6347caf000000,Comments: ,no,no,Sujood,560ecfe94071c0807469e74e,89.296408,miscatches
9.0,9.0,9.0,,,,,,5706df314900eaa95630cd55,Comments: ,no,no,Sujood,5706eaaba94a992747af08b6,225.917064,miscatches
10.0,10.0,10.0,,,,,,564b9e5df477ce7448000000,Comments: ,no,no,Sujood,564ba2e098d49e7e5f332ef5,291.196981,miscatches
11.0,11.0,11.0,,,,,,5580afda71a87f7a07000000,Comments: ,yes,no,Sujood,5580bc5a04b3802b60a6aac1,61.951347,miscatches
12.0,12.0,12.0,,,,,,55cfa77a256140134f000000,Comments: ,yes,no,Sujood,55cfb2b05de8844106164226,68196.008793,miscatches
13.0,13.0,13.0,,,,,,5581d52371a87f2469000000,Comments: ,yes,no,Sujood,5581df0304b3802b60a6ab14,113.719175,miscatches
14.0,14.0,14.0,,,,,,569587223468d1801ccdccdc,Comments: ,yes,no,Sujood,569591d8f3b44fa65d6ee4e5,81.507593,miscatches
15.0,15.0,15.0,,,,,,556c910871a87f676b000000,Comments: ,no,no,Sujood,556c9e80262166a430abe3b5,91.114304,miscatches
16.0,16.0,16.0,,,,,,566f37d45dbed7659e000000,Comments: ,no,no,Sujood,566f3eacd3acecc654934b63,108.547536,miscatches
17.0,17.0,17.0,,,,,,56e890c54900eaa95630745a,Comments: ,no,yes,Sujood,56e89a3a4ba078af44a8454f,124.986166,miscatches
18.0,18.0,18.0,,,,,,,Comments: ,yes,no,Sujood,524e923a4ef4f83c2c000004,71.19548,miscatches
19.0,19.0,19.0,,,,,,,Comments: ,yes,no,Sujood,50a42426b90a25dc07000040,105.953168,miscatches
20.0,20.0,20.0,,,,,,,Comments: ,no,no,Sujood,524ea8fc4ef4f83c2c00000a,55.250525,miscatches
21.0,21.0,21.0,,,,,,,Comments: ,yes,no,Sujood,50f28212c1bd1cc80e0000ba,42.990906,miscatches
22.0,22.0,22.0,,,,,,,Comments: ,no,no,Sujood,518f657bd78f3d881f000006,59.481777,miscatches
23.0,23.0,23.0,,,,,,,Comments: ,no,no,Sujood,50d46ac6ce596ad0050000a3,37.169951,miscatches
24.0,24.0,24.0,,,,,,5581d52371a87f2469000000,Comments: ,yes,no,Sujood,5581df0304b3802b60a6ab14,6588.912637,miscatches
25.0,25.0,25.0,,,,,,,Comments: ,no,no,Sujood,50d46eadce596ad0050000a5,110.041917,miscatches
26.0,26.0,26.0,,,,,,566b32faf477ce7ad2000000,Comments: ,yes,no,Sujood,566b3691d3acecc654934a18,56.682803,miscatches
27.0,27.0,27.0,,,,,,5706d9c24900eaa95630cd30,Comments: ,no,yes,Sujood,5706e3a1a94a992747af08af,48.751248,miscatches
28.0,28.0,28.0,,,,,,5578c60171a87f1603000000,Comments: ,no,no,Sujood,5578ce5804b3802b60a6a78e,68.667074,miscatches
29.0,29.0,29.0,,,,,,567096225dbed73c53000000,Comments: ,no,no,Sujood,56709bcefcc5549d1b32f38c,72.968624,miscatches
30.0,30.0,30.0,,,,,,569139d53468d1801ccdc289,Comments: ,no,yes,Sujood,5691436df3b44fa65d6ee389,112.553393,miscatches
31.0,31.0,31.0,,,,,,5581ee8971a87f5e99000000,Comments: ,no,no,Sujood,5581f8cc04b3802b60a6ab28,80.594853,miscatches
32.0,32.0,32.0,,,,,,5568e11471a87f5cc2000000,Comments: ,no,no,Sujood,5568edc6262166a430abe37c,41.269666,miscatches
33.0,33.0,33.0,,,,,,5675bbc45dbed7073c000000,Comments: ,no,no,Sujood,56767907fcc5549d1b32f4c0,52.336668,miscatches
34.0,34.0,34.0,,,,,,,Comments: ,no,no,Sujood,5220a7e5ad36552025000030,37.414715,miscatches
35.0,35.0,35.0,,,,,,5581d52371a87f2469000000,Comments: ,yes,no,Sujood,5581df0304b3802b60a6ab14,16981.029188,miscatches
36.0,36.0,36.0,,,,,,,Comments: ,no,no,Sujood,5214569ae45f421c0b000001,210.385893,miscatches
